CityName,StateCode,StateName,Latitude,Longitude, Population ,TimezoneCode
Leathersville,GA,Georgia,33.7168,-82.4398,,E
Matthews,GA,Georgia,33.2176,-82.3079,,E
Alexander,GA,Georgia,33.0221,-81.8768,,E
Knoxville,GA,Georgia,32.7232,-83.9961,,E
Almon,GA,Georgia,33.6193,-83.9221,,E
Withers,GA,Georgia,30.8549,-82.9032,,E
Hayneville,GA,Georgia,32.3835,-83.6207,,E
Rising Fawn,GA,Georgia,34.7601,-85.5311,,E
Bemiss,GA,Georgia,30.9333,-83.2413,,E
Arco,GA,Georgia,31.2013,-81.5062,,E
Rocky Mount,GA,Georgia,33.1654,-84.6733,,E
Adgateville,GA,Georgia,33.2232,-83.671,,E
Musella,GA,Georgia,32.7979,-84.0321,,E
Ramhurst,GA,Georgia,34.6981,-84.7308,,E
Van Wert,GA,Georgia,33.9873,-85.0433,,E
The Rock,GA,Georgia,32.9635,-84.2378,,E
Waring,GA,Georgia,34.8345,-84.9713,,E
Farmington,GA,Georgia,33.7762,-83.4235,,E
Bolingbroke,GA,Georgia,32.9493,-83.8032,,E
New Hope,GA,Georgia,33.9582,-84.7894,,E
Lovett,GA,Georgia,32.6382,-82.7676,,E
Bullard,GA,Georgia,32.6304,-83.4971,,E
Meinhard,GA,Georgia,32.1816,-81.2109,,E
Reno,GA,Georgia,30.7738,-84.2921,,E
Putney,GA,Georgia,31.4756,-84.101,,E
Renfroe,GA,Georgia,32.2327,-84.7124,,E
Doctortown,GA,Georgia,31.6535,-81.8293,,E
Unionville,GA,Georgia,31.4363,-83.5084,,E
Linwood,GA,Georgia,34.7129,-85.2891,,E
Fortsonia,GA,Georgia,34.0151,-82.779,,E
Chalybeate Springs,GA,Georgia,32.8568,-84.5802,,E
Emmalane,GA,Georgia,32.7599,-81.9982,,E
Satilla,GA,Georgia,31.7921,-82.564,,E
Dawesville,GA,Georgia,30.9224,-84.0091,,E
Silk Hope,GA,Georgia,32.043,-81.1918,,E
Pridgen,GA,Georgia,31.6969,-82.9229,,E
Munnerlyn,GA,Georgia,32.9535,-81.9621,,E
Canoochee,GA,Georgia,32.6786,-82.1786,,E
Millwood,GA,Georgia,31.2658,-82.6604,,E
Scottdale,GA,Georgia,33.795,-84.2634,,E
Highland Mills,GA,Georgia,33.2779,-84.2827,,E
Mechanicsville,GA,Georgia,33.9276,-84.2424,,E
Hilltop,GA,Georgia,33.1063,-84.4383,,E
Reed Creek,GA,Georgia,34.4395,-82.9103,,E
Leland,GA,Georgia,33.8123,-84.5588,,E
Arnold Mill,GA,Georgia,34.1176,-84.388,,E
Warthen,GA,Georgia,33.1021,-82.8037,,E
Hannahs Mill,GA,Georgia,32.9369,-84.3405,,E
Saint George,GA,Georgia,30.5211,-82.0376,,E
Barretts,GA,Georgia,31.0016,-83.1993,,E
Country Club Estates,GA,Georgia,31.2114,-81.4622,,E
Rupert,GA,Georgia,32.4404,-84.2799,,E
DeWitt,GA,Georgia,31.4199,-84.1399,,E
Shawnee,GA,Georgia,32.4757,-81.4082,,E
Gabbettville,GA,Georgia,32.9446,-85.1333,,E
Center Post,GA,Georgia,34.6081,-85.353,,E
Kirkland,GA,Georgia,31.3083,-82.9082,,E
Dover,GA,Georgia,32.5771,-81.7151,,E
Brookwood,GA,Georgia,34.0951,-84.1766,,E
Pine Log,GA,Georgia,34.3429,-84.7322,,E
Upatoi,GA,Georgia,32.5488,-84.7399,,E
Newtown,GA,Georgia,34.0212,-84.2699,,E
Naylor,GA,Georgia,30.9088,-83.0782,,E
Westoak,GA,Georgia,33.9879,-84.5316,,E
Axson,GA,Georgia,31.2763,-82.7343,,E
Reeves,GA,Georgia,34.4615,-85.0127,,E
Tilton,GA,Georgia,34.6651,-84.9394,,E
Tazewell,GA,Georgia,32.3804,-84.4408,,E
Campton,GA,Georgia,33.8718,-83.7202,,E
Grovania,GA,Georgia,32.366,-83.6632,,E
Silco,GA,Georgia,30.8683,-81.8309,,E
Keithsburg,GA,Georgia,34.2745,-84.4516,,E
Evansville,GA,Georgia,33.0662,-85.2241,,E
Russell,GA,Georgia,33.9797,-83.6922,,E
Merrillville,GA,Georgia,30.9491,-83.8799,,E
Saint Clair,GA,Georgia,33.151,-82.2179,,E
Helena,GA,Georgia,32.0738,-82.9146,,E
Osierfield,GA,Georgia,31.6671,-83.116,,E
Lakeview Estates,GA,Georgia,33.7046,-84.0367,,E
Windsor Forest,GA,Georgia,31.9766,-81.1323,,E
Cogdell,GA,Georgia,31.1649,-82.7179,,E
Druid Hills,GA,Georgia,33.7878,-84.3262,,E
Mount Carmel,GA,Georgia,34.6629,-85.31,,E
Big Creek,GA,Georgia,34.1165,-84.1752,,E
Friendship,GA,Georgia,32.1502,-84.4213,,E
Devereux,GA,Georgia,33.2221,-83.0735,,E
North Decatur,GA,Georgia,33.8073,-84.2889,,E
Needmore,GA,Georgia,30.6791,-82.7115,,E
Chattanooga Valley,GA,Georgia,34.9241,-85.3431,,E
Cotton,GA,Georgia,31.1616,-84.0668,,E
Oakman,GA,Georgia,34.5665,-84.7083,,E
Richwood,GA,Georgia,32.0418,-83.7863,,E
Fortson,GA,Georgia,32.6071,-84.9372,,E
Powelton,GA,Georgia,33.4287,-82.8707,,E
Carnegie,GA,Georgia,31.6429,-84.7791,,E
Clarkdale,GA,Georgia,33.8309,-84.6497,,E
Smarr,GA,Georgia,32.9854,-83.8821,,E
Riverside,GA,Georgia,31.1802,-83.8063,,E
Cedar Springs,GA,Georgia,31.1873,-85.0324,,E
Metcalf,GA,Georgia,30.7002,-83.9879,,E
Mendes,GA,Georgia,31.9953,-81.9709,,E
Louise,GA,Georgia,33.084,-84.9358,,E
Brooklyn,GA,Georgia,32.1738,-84.7085,,E
Redan,GA,Georgia,33.7393,-84.1644,,E
Queensland,GA,Georgia,31.7991,-83.2363,,E
Pittman,GA,Georgia,33.972,-84.1696,,E
Oakland Heights,GA,Georgia,34.2123,-84.7952,,E
Center,GA,Georgia,34.0559,-83.4193,,E
Ocee,GA,Georgia,34.0645,-84.2127,,E
Ducktown,GA,Georgia,34.244,-84.2494,,E
Macland,GA,Georgia,33.9023,-84.6724,,E
Corinth,GA,Georgia,33.2301,-84.9455,,E
Marlow,GA,Georgia,32.2691,-81.3907,,E
Mayfield,GA,Georgia,33.3551,-82.8007,,E
Whitemarsh Island,GA,Georgia,32.0305,-81.0109,,E
Free Home,GA,Georgia,34.2387,-84.2888,,E
Bowdon Junction,GA,Georgia,33.6632,-85.1469,,E
Bonaire,GA,Georgia,32.5438,-83.596,,E
Hickox,GA,Georgia,31.1505,-81.9965,,E
Sandy Plains,GA,Georgia,34.0132,-84.4955,,E
Dewy Rose,GA,Georgia,34.1681,-82.9395,,E
Belvedere Park,GA,Georgia,33.7488,-84.2598,,E
Salem,GA,Georgia,32.7588,-84.1933,,E
East Newnan,GA,Georgia,33.3461,-84.7763,,E
Shannon,GA,Georgia,34.3406,-85.0854,,E
Graysville,GA,Georgia,34.9765,-85.1413,,E
Turnerville,GA,Georgia,34.6868,-83.426,,E
Primrose,GA,Georgia,33.1435,-84.7419,,E
Mineral Bluff,GA,Georgia,34.914,-84.2776,,E
Atkinson,GA,Georgia,31.2233,-81.8526,,E
East Griffin,GA,Georgia,33.2439,-84.2318,,E
Beach,GA,Georgia,31.4399,-82.5037,,E
Lizella,GA,Georgia,32.8071,-83.8199,,E
Georgetown,GA,Georgia,31.8846,-85.1074,,E
Luke,GA,Georgia,31.338,-85.0002,,E
Campbellton,GA,Georgia,33.6504,-84.6694,,E
East Juliette,GA,Georgia,33.1087,-83.7924,,E
Fairview,GA,Georgia,34.9296,-85.294,,E
Dock Junction,GA,Georgia,31.2031,-81.5156,,E
Skidaway Island,GA,Georgia,31.9372,-81.0449,,E
Hardwick,GA,Georgia,33.0523,-83.244,,E
Lithia Springs,GA,Georgia,33.781,-84.6484,,E
Brewton,GA,Georgia,32.5938,-82.7979,,E
Cox,GA,Georgia,31.4552,-81.5634,,E
Morris,GA,Georgia,31.7943,-84.9463,,E
Raleigh,GA,Georgia,32.9368,-84.6363,,E
Juniper,GA,Georgia,32.5313,-84.6044,,E
Broadhurst,GA,Georgia,31.4741,-81.9173,,E
Perkins,GA,Georgia,32.9149,-81.949,,E
Wilmington Island,GA,Georgia,32.0036,-80.9752,,E
Carsonville,GA,Georgia,32.7132,-84.2896,,E
Jerusalem,GA,Georgia,30.9783,-81.8457,,E
Sapelo Island,GA,Georgia,31.3974,-81.2787,,E
Pineora,GA,Georgia,32.2869,-81.3915,,E
Sigsbee,GA,Georgia,31.2652,-83.8593,,E
Sargent,GA,Georgia,33.4323,-84.8694,,E
Haylow,GA,Georgia,30.826,-82.9051,,E
Ellabell,GA,Georgia,32.1235,-81.4857,,E
Johnson Corner,GA,Georgia,32.0652,-82.3012,,E
Sirmans,GA,Georgia,31.0813,-82.9693,,E
Sterling,GA,Georgia,31.2724,-81.5615,,E
Milford,GA,Georgia,31.3818,-84.5435,,E
Draketown,GA,Georgia,33.8262,-85.0441,,E
Spring Place,GA,Georgia,34.7581,-84.8211,,E
Tarver,GA,Georgia,30.7016,-82.9243,,E
James,GA,Georgia,32.9665,-83.4738,,E
Tate City,GA,Georgia,34.9789,-83.554,,E
Gough,GA,Georgia,33.0918,-82.2265,,E
Cisco,GA,Georgia,34.9512,-84.7363,,E
Elliotts Bluff,GA,Georgia,30.8458,-81.5615,,E
Belmont,GA,Georgia,33.7234,-84.1663,,E
Dakota,GA,Georgia,31.776,-83.6932,,E
South Fulton,GA,Georgia,33.6015,-84.5505,,E
Lakemont,GA,Georgia,34.782,-83.4163,,E
Alvaton,GA,Georgia,33.171,-84.5805,,E
Wenona,GA,Georgia,31.9055,-83.7668,,E
Topeka Junction,GA,Georgia,32.9746,-84.2085,,E
Sumter,GA,Georgia,31.9493,-84.2549,,E
Bonanza,GA,Georgia,33.4587,-84.3373,,E
Griswoldville,GA,Georgia,32.8707,-83.4888,,E
Piedmont,GA,Georgia,33.0171,-84.2508,,E
Meridian,GA,Georgia,31.4519,-81.3779,,E
Chestnut Mountain,GA,Georgia,34.1726,-83.838,,E
Gardi,GA,Georgia,31.5383,-81.7982,,E
Charing,GA,Georgia,32.4615,-84.3616,,E
Irwinville,GA,Georgia,31.6482,-83.3827,,E
Sugar Valley,GA,Georgia,34.5581,-85.0119,,E
Oakfield,GA,Georgia,31.778,-83.9713,,E
Burroughs,GA,Georgia,31.9749,-81.2476,,E
Waresboro,GA,Georgia,31.248,-82.4737,,E
Saint Simons,GA,Georgia,31.1774,-81.3857,,E
Philomath,GA,Georgia,33.7273,-82.9913,,E
Macon,GA,Georgia,32.8407,-83.6324,,E
Esom Hill,GA,Georgia,33.949,-85.3877,,E
Oglesby,GA,Georgia,34.0757,-82.9671,,E
Eldorendo,GA,Georgia,31.0441,-84.6519,,E
Red Oak,GA,Georgia,33.6248,-84.4985,,E
North Atlanta,GA,Georgia,33.8651,-84.3366,,E
Skipperton,GA,Georgia,32.7438,-83.6924,,E
Bridgeboro,GA,Georgia,31.4016,-83.9749,,E
Blitchton,GA,Georgia,32.1971,-81.4379,,E
Linton,GA,Georgia,33.1165,-82.9926,,E
Ruckersville,GA,Georgia,34.1648,-82.7882,,E
Experiment,GA,Georgia,33.2789,-84.276,,E
Arcola,GA,Georgia,32.3435,-81.6021,,E
Penfield,GA,Georgia,33.6673,-83.1774,,E
Eldorado,GA,Georgia,31.3538,-83.4854,,E
Statenville,GA,Georgia,30.7033,-83.0276,,E
Garden Lakes,GA,Georgia,34.2879,-85.2316,,E
Floyd,GA,Georgia,33.847,-84.5855,,E
Sunnyside,GA,Georgia,31.2406,-82.3411,,E
Stewart,GA,Georgia,33.4221,-83.8521,,E
Herod,GA,Georgia,31.6988,-84.4413,,E
Lindale,GA,Georgia,34.1884,-85.1808,,E
Irondale,GA,Georgia,33.4773,-84.36,,E
Yorkville,GA,Georgia,33.9243,-84.9955,,E
Clyattville,GA,Georgia,30.6916,-83.3152,,E
Dixie,GA,Georgia,30.7858,-83.6643,,E
Stockton,GA,Georgia,30.9394,-82.9996,,E
South Newport,GA,Georgia,31.6349,-81.3962,,E
Preston,GA,Georgia,32.066,-84.5374,,E
Panthersville,GA,Georgia,33.7059,-84.2764,,E
Reynoldsville,GA,Georgia,30.8571,-84.778,,E
Silver City,GA,Georgia,34.3343,-84.116,,E
Coverdale,GA,Georgia,31.6282,-83.7191,,E
Tate,GA,Georgia,34.4184,-84.3827,,E
McBean,GA,Georgia,33.2435,-81.9507,,E
Conley,GA,Georgia,33.6398,-84.3376,,E
Rockingham,GA,Georgia,31.5441,-82.4145,,E
Yonah,GA,Georgia,34.6437,-83.7411,,E
Cooper Heights,GA,Georgia,34.8073,-85.3891,,E
Hillsboro,GA,Georgia,33.1799,-83.641,,E
Weston,GA,Georgia,31.976,-84.6149,,E
Manor,GA,Georgia,31.1038,-82.5732,,E
Thalmann,GA,Georgia,31.2908,-81.6887,,E
Norristown,GA,Georgia,32.5063,-82.4981,,E
Kinderlou,GA,Georgia,30.801,-83.3674,,E
Keller,GA,Georgia,31.8433,-81.2537,,E
Luella,GA,Georgia,33.3521,-84.1785,,E
Kildare,GA,Georgia,32.5343,-81.4554,,E
Eastanollee,GA,Georgia,34.5204,-83.2554,,E
Charles,GA,Georgia,32.2219,-82.4287,,E
Donovan,GA,Georgia,32.7713,-82.7129,,E
Fleming,GA,Georgia,31.8808,-81.4265,,E
Scott,GA,Georgia,32.5518,-82.6668,,E
Clem,GA,Georgia,33.5282,-85.0133,,E
Empire,GA,Georgia,32.3394,-83.2951,,E
Finleyson,GA,Georgia,32.1299,-83.5007,,E
Everett,GA,Georgia,31.3905,-81.6387,,E
Warsaw,GA,Georgia,34.0182,-84.1902,,E
Simonton Lake,IN,Indiana,41.7478,-85.9657,,E
Hidden Valley,IN,Indiana,39.1673,-84.8444,,E
Scipio,IN,Indiana,39.392,-84.8183,,E
Howe,IN,Indiana,41.7228,-85.4255,,E
Bright,IN,Indiana,39.2254,-84.8613,,E
Granger,IN,Indiana,41.7372,-86.1351,,E
Guilford,IN,Indiana,39.1681,-84.9119,,E
Homestead,IN,Indiana,39.1242,-84.8525,,E
South Windham,CT,Connecticut,41.6849,-72.1845,,E
South Woodstock,CT,Connecticut,41.9275,-71.9627,,E
Kensington,CT,Connecticut,41.6298,-72.7714,,E
Thompsonville,CT,Connecticut,41.9916,-72.5965,,E
Greens Farms,CT,Connecticut,41.124,-73.3193,,E
Milford,CT,Connecticut,41.2223,-73.0565,,E
Coventry Lake,CT,Connecticut,41.7736,-72.3287,,E
Noank,CT,Connecticut,41.334,-71.9978,,E
Greenfield Hill,CT,Connecticut,41.1765,-73.2918,,E
Norfolk,CT,Connecticut,41.9929,-73.1955,,E
Cannondale,CT,Connecticut,41.2161,-73.4248,,E
Oakville,CT,Connecticut,41.5923,-73.0858,,E
Titicus,CT,Connecticut,41.2923,-73.5035,,E
Moodus,CT,Connecticut,41.5043,-72.4491,,E
Baltic,CT,Connecticut,41.614,-72.0866,,E
Broad Brook,CT,Connecticut,41.9097,-72.5426,,E
Durham,CT,Connecticut,41.4741,-72.6814,,E
Manchester,CT,Connecticut,41.7801,-72.5192,,E
Darien,CT,Connecticut,41.0786,-73.4819,,E
Poquonock Bridge,CT,Connecticut,41.3379,-72.0175,,E
Old Greenwich,CT,Connecticut,41.0253,-73.5691,,E
Heritage Village,CT,Connecticut,41.4845,-73.2351,,E
Wauregan,CT,Connecticut,41.75,-71.9091,,E
West Mystic,CT,Connecticut,41.3507,-71.982,,E
Moosup,CT,Connecticut,41.717,-71.875,,E
Orange,CT,Connecticut,41.2827,-73.0272,,E
Windsor Locks,CT,Connecticut,41.9267,-72.6544,,E
Pemberwick,CT,Connecticut,41.0224,-73.6564,,E
Blue Hills,CT,Connecticut,41.8134,-72.6954,,E
Putnam,CT,Connecticut,41.9198,-71.9088,,E
Gales Ferry,CT,Connecticut,41.4212,-72.0859,,E
Suffield Depot,CT,Connecticut,41.983,-72.6463,,E
Canton Valley,CT,Connecticut,41.8316,-72.8978,,E
Higganum,CT,Connecticut,41.49,-72.5562,,E
Ridgefield,CT,Connecticut,41.2712,-73.4952,,E
Quinebaug,CT,Connecticut,42.0107,-71.937,,E
New Milford,CT,Connecticut,41.5844,-73.4064,,E
Colchester,CT,Connecticut,41.5779,-72.3329,,E
Southport,CT,Connecticut,41.1349,-73.2874,,E
Niantic,CT,Connecticut,41.3265,-72.1948,,E
Storrs,CT,Connecticut,41.8045,-72.2552,,E
Willimantic,CT,Connecticut,41.7153,-72.2173,,E
Watertown,CT,Connecticut,41.6018,-73.1195,,E
Lake Pocotopaug,CT,Connecticut,41.5961,-72.5125,,E
Newington,CT,Connecticut,41.687,-72.7308,,E
Plantsville,CT,Connecticut,41.5832,-72.8915,,E
Clinton,CT,Connecticut,41.2763,-72.5305,,E
Mystic,CT,Connecticut,41.3573,-71.9548,,E
Trumbull,CT,Connecticut,41.2602,-73.2083,,E
Collinsville,CT,Connecticut,41.819,-72.922,,E
Wethersfield,CT,Connecticut,41.7013,-72.6703,,E
Stratford,CT,Connecticut,41.207,-73.1305,,E
North Grosvenor Dale,CT,Connecticut,41.9862,-71.9034,,E
Falls Village,CT,Connecticut,41.9576,-73.3562,,E
Greenwich,CT,Connecticut,41.0252,-73.6298,,E
Crystal Lake,CT,Connecticut,41.9343,-72.3756,,E
Tariffville,CT,Connecticut,41.9076,-72.7681,,E
Riverside,CT,Connecticut,41.0319,-73.5827,,E
Terramuggus,CT,Connecticut,41.6342,-72.4692,,E
Southwood Acres,CT,Connecticut,41.961,-72.5719,,E
Bethel,CT,Connecticut,41.3727,-73.4116,,E
Stafford Springs,CT,Connecticut,41.9595,-72.3105,,E
East Hartford,CT,Connecticut,41.7634,-72.6152,,E
East Haven,CT,Connecticut,41.2984,-72.8577,,E
Brooklyn,CT,Connecticut,41.7899,-71.9542,,E
Terryville,CT,Connecticut,41.6784,-73.0064,,E
Topstone,CT,Connecticut,41.2959,-73.449,,E
Pawcatuck,CT,Connecticut,41.3774,-71.8492,,E
Rockville,CT,Connecticut,41.8667,-72.4528,,E
Cos Cob,CT,Connecticut,41.0513,-73.5931,,E
South Coventry,CT,Connecticut,41.7695,-72.3064,,E
North Granby,CT,Connecticut,42.0152,-72.844,,E
Salmon Brook,CT,Connecticut,41.9567,-72.7931,,E
West Hartford,CT,Connecticut,41.7669,-72.7536,,E
Canaan,CT,Connecticut,42.0347,-73.3323,,E
Waterford,CT,Connecticut,41.3452,-72.1288,,E
Lakeville,CT,Connecticut,41.9594,-73.4467,,E
Sharon,CT,Connecticut,41.8785,-73.472,,E
East Brooklyn,CT,Connecticut,41.7948,-71.8992,,E
Uncasville,CT,Connecticut,41.4345,-72.1098,,E
Thomaston,CT,Connecticut,41.6733,-73.0798,,E
Aspetuck,CT,Connecticut,41.2182,-73.321,,E
Long Hill,CT,Connecticut,41.3536,-72.0517,,E
Westport,CT,Connecticut,41.1428,-73.3475,,E
Lyons Plain,CT,Connecticut,41.2251,-73.3462,,E
Old Mystic,CT,Connecticut,41.3854,-71.985,,E
Georgetown,CT,Connecticut,41.2494,-73.4343,,E
Hazardville,CT,Connecticut,41.9899,-72.5256,,E
Somers,CT,Connecticut,41.9911,-72.443,,E
Sherwood Manor,CT,Connecticut,42.0125,-72.566,,E
Glenville,CT,Connecticut,41.0349,-73.6656,,E
Glastonbury Center,CT,Connecticut,41.7018,-72.6001,,E
Winsted,CT,Connecticut,41.9267,-73.0675,,E
Byram,CT,Connecticut,41.0011,-73.6528,,E
West Simsbury,CT,Connecticut,41.8748,-72.8448,,E
North Haven,CT,Connecticut,41.3818,-72.8573,,E
Branchville,CT,Connecticut,41.2676,-73.4418,,E
East Hampton,CT,Connecticut,41.5735,-72.4918,,E
Saybrook Manor,CT,Connecticut,41.2825,-72.4063,,E
Mansfield Center,CT,Connecticut,41.7618,-72.1944,,E
Weatogue,CT,Connecticut,41.8459,-72.8294,,E
Portland,CT,Connecticut,41.5813,-72.6214,,E
New Preston,CT,Connecticut,41.6813,-73.3523,,E
Bridgton,ME,Maine,44.0735,-70.71,,E
South Windham,ME,Maine,43.738,-70.4236,,E
Clayton Lake,ME,Maine,46.6109,-69.5223,,E
Van Buren,ME,Maine,47.1667,-67.9526,,E
Rockwood,ME,Maine,45.6778,-69.7409,,E
Olamon,ME,Maine,45.1209,-68.6106,,E
South Eliot,ME,Maine,43.1287,-70.7952,,E
Lisbon Falls,ME,Maine,44.0086,-70.057,,E
Stratton,ME,Maine,45.1412,-70.4406,,E
Brunswick,ME,Maine,43.9077,-69.9456,,E
Port Clyde,ME,Maine,43.9273,-69.2528,,E
South Paris,ME,Maine,44.219,-70.5113,,E
Washburn,ME,Maine,46.786,-68.1447,,E
Addison,ME,Maine,44.6184,-67.7442,,E
Milford,ME,Maine,44.9518,-68.6334,,E
Lubec,ME,Maine,44.855,-66.9898,,E
South Lagrange,ME,Maine,45.1162,-68.815,,E
Castine,ME,Maine,44.3923,-68.8067,,E
Falmouth,ME,Maine,43.7121,-70.2344,,E
Hampden Highlands,ME,Maine,44.7323,-68.8411,,E
Bar Harbor,ME,Maine,44.3816,-68.2114,,E
West Forks,ME,Maine,45.397,-70.0362,,E
Anson,ME,Maine,44.7983,-69.8961,,E
Mechanic Falls,ME,Maine,44.1122,-70.3941,,E
Fort Fairfield,ME,Maine,46.7659,-67.8332,,E
Winterville,ME,Maine,46.9703,-68.5712,,E
Hampden,ME,Maine,44.7478,-68.836,,E
Marion,ME,Maine,44.8784,-67.3169,,E
Woodland,ME,Maine,45.1597,-67.4124,,E
Millinocket,ME,Maine,45.6596,-68.6996,,E
North East Carry,ME,Maine,45.8664,-69.6264,,E
Madawaska,ME,Maine,47.3432,-68.3308,,E
Skowhegan,ME,Maine,44.7735,-69.7124,,E
Farmingdale,ME,Maine,44.2506,-69.7827,,E
Gorham,ME,Maine,43.6822,-70.4413,,E
Topsham,ME,Maine,43.941,-69.9352,,E
Kennebunkport,ME,Maine,43.3598,-70.4632,,E
Richmond,ME,Maine,44.1056,-69.8117,,E
Dover-Foxcroft,ME,Maine,45.1936,-69.221,,E
Dixfield,ME,Maine,44.5369,-70.4502,,E
Littlejohn Island,ME,Maine,43.7599,-70.1284,,E
Dickey,ME,Maine,47.1095,-69.0864,,E
Macwahoc,ME,Maine,45.6284,-68.2628,,E
Camden,ME,Maine,44.2132,-69.0675,,E
Milo,ME,Maine,45.2461,-68.9751,,E
Norridgewock,ME,Maine,44.712,-69.7838,,E
Falmouth Foreside,ME,Maine,43.7348,-70.2152,,E
Brookton,ME,Maine,45.5298,-67.7656,,E
Orono,ME,Maine,44.8811,-68.6792,,E
Blue Hill,ME,Maine,44.4093,-68.5881,,E
Bar Mills,ME,Maine,43.6131,-70.5498,,E
Standish,ME,Maine,43.7353,-70.5525,,E
Wilton,ME,Maine,44.5961,-70.2372,,E
Wilsons Mills,ME,Maine,44.9381,-71.0354,,E
Unity,ME,Maine,44.6154,-69.3342,,E
Alfred,ME,Maine,43.4767,-70.72,,E
Norway,ME,Maine,44.2168,-70.5511,,E
Cape Neddick,ME,Maine,43.1706,-70.622,,E
Livermore Falls,ME,Maine,44.4723,-70.1808,,E
Mexico,ME,Maine,44.555,-70.5364,,E
Guilford,ME,Maine,45.1734,-69.3928,,E
Saint David,ME,Maine,47.3395,-68.2314,,E
Pittsfield,ME,Maine,44.7717,-69.38,,E
North Amity,ME,Maine,45.9417,-67.8303,,E
Kezar Falls,ME,Maine,43.8079,-70.889,,E
Ashville,ME,Maine,44.4879,-68.1211,,E
Long Pond,ME,Maine,45.6214,-70.0865,,E
Chisholm,ME,Maine,44.4917,-70.1918,,E
Winter Harbor,ME,Maine,44.3926,-68.0918,,E
Gray,ME,Maine,43.8864,-70.3241,,E
Smyrna Mills,ME,Maine,46.1295,-68.1642,,E
Old Orchard Beach,ME,Maine,43.5239,-70.3904,,E
South Sanford,ME,Maine,43.4112,-70.7426,,E
Oquossoc,ME,Maine,44.9664,-70.7737,,E
South China,ME,Maine,44.3956,-69.5712,,E
Eagle Lake,ME,Maine,47.0347,-68.5888,,E
Damariscotta,ME,Maine,44.0232,-69.5216,,E
York Harbor,ME,Maine,43.1435,-70.649,,E
Seboeis,ME,Maine,45.3631,-68.7111,,E
Carrabassett,ME,Maine,45.0778,-70.212,,E
Oxbow,ME,Maine,46.4187,-68.49,,E
Machias,ME,Maine,44.7075,-67.4772,,E
Green Lake,ME,Maine,44.6712,-68.5547,,E
Madison,ME,Maine,44.8003,-69.8655,,E
Clinton,ME,Maine,44.6501,-69.4859,,E
Winthrop,ME,Maine,44.3129,-69.9649,,E
Bass Harbor,ME,Maine,44.2401,-68.3439,,E
Bucksport,ME,Maine,44.6006,-68.7944,,E
Sweden,ME,Maine,46.9417,-68.1395,,E
Brownville Junction,ME,Maine,45.3501,-69.0523,,E
North Waterford,ME,Maine,44.2317,-70.7687,,E
Lake Arrowhead,ME,Maine,43.6634,-70.7382,,E
Soldier Pond,ME,Maine,47.1562,-68.5759,,E
Blaine,ME,Maine,46.499,-67.8688,,E
Rumford,ME,Maine,44.5502,-70.568,,E
Dexter,ME,Maine,45.0164,-69.2946,,E
East Millinocket,ME,Maine,45.6261,-68.5741,,E
Howland,ME,Maine,45.2543,-68.6647,,E
Steep Falls,ME,Maine,43.7905,-70.6275,,E
Greenville,ME,Maine,45.4663,-69.5881,,E
Bryant Pond,ME,Maine,44.3784,-70.6459,,E
Fairfield,ME,Maine,44.5892,-69.6067,,E
Fryeburg,ME,Maine,44.0201,-70.9733,,E
Scarborough,ME,Maine,43.5983,-70.3351,,E
Wiscasset,ME,Maine,44.0116,-69.6735,,E
Kittery Point,ME,Maine,43.0883,-70.6988,,E
Bingham,ME,Maine,45.0582,-69.873,,E
Cousins Island,ME,Maine,43.7631,-70.1409,,E
Kokadjo,ME,Maine,45.6712,-69.447,,E
East Holden,ME,Maine,44.7376,-68.6331,,E
Portage,ME,Maine,46.7631,-68.4759,,E
Southwest Harbor,ME,Maine,44.2784,-68.3282,,E
Kittery,ME,Maine,43.0918,-70.7374,,E
Springvale,ME,Maine,43.4667,-70.7937,,E
West Kennebunk,ME,Maine,43.4142,-70.581,,E
Lincoln,ME,Maine,45.3627,-68.4997,,E
Houlton,ME,Maine,46.1215,-67.8322,,E
Little Falls,ME,Maine,43.7312,-70.4301,,E
Newcastle,ME,Maine,44.0426,-69.5361,,E
Yarmouth,ME,Maine,43.8017,-70.1875,,E
Norcross,ME,Maine,45.6295,-68.8025,,E
Isle Au Haut,ME,Maine,44.0754,-68.6334,,E
Searsport,ME,Maine,44.4675,-68.9192,,E
Mars Hill,ME,Maine,46.5211,-67.8717,,E
Bowdoinham,ME,Maine,44.0212,-69.9012,,E
Shirley Mills,ME,Maine,45.3656,-69.6181,,E
Hinckley,ME,Maine,44.6856,-69.6325,,E
Kennebunk,ME,Maine,43.3841,-70.5442,,E
Salem,ME,Maine,44.9006,-70.2781,,E
Winslow,ME,Maine,44.5277,-69.5768,,E
Wytopitlock,ME,Maine,45.6406,-68.0756,,E
North Windham,ME,Maine,43.8238,-70.4288,,E
Winterport,ME,Maine,44.6453,-68.8561,,E
Farmington,ME,Maine,44.6681,-70.1459,,E
Chesuncook,ME,Maine,46.0603,-69.4095,,E
Thomaston,ME,Maine,44.0803,-69.1807,,E
Somesville,ME,Maine,44.3623,-68.3342,,E
Naples,ME,Maine,43.9623,-70.6025,,E
Hartland,ME,Maine,44.8815,-69.4586,,E
Fort Kent,ME,Maine,47.2535,-68.5893,,E
Exeter Corners,ME,Maine,44.9848,-69.1453,,E
Casco,ME,Maine,43.9966,-70.5293,,E
Atlantic,ME,Maine,44.1717,-68.4242,,E
